linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
119,epub,/Alaksandar_Puskin/Ancar_2.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Анчар,/Alaksandar_Puskin/Ancar_2.html
120,epub,/Alaksandar_Puskin/Viazien_2.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Вязень,/Alaksandar_Puskin/Viazien_2.html
121,epub,/Alaksandar_Puskin/Viazien_3.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Вязень,/Alaksandar_Puskin/Viazien_3.html
122,epub,/Alaksandar_Puskin/Dla_dalnich_bierahou_ajcyny.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,«Для дальніх берагоў айчыны...»,/Alaksandar_Puskin/Dla_dalnich_bierahou_ajcyny.html
123,epub,/Alaksandar_Puskin/Dla_rodnych_bierahou_ajcyny_2.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,«Для родных берагоў айчыны...»,/Alaksandar_Puskin/Dla_rodnych_bierahou_ajcyny_2.html
124,epub,/Alaksandar_Puskin/Don.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Дон,/Alaksandar_Puskin/Don.html
125,epub,/Alaksandar_Puskin/Niancy.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Няньцы,/Alaksandar_Puskin/Niancy.html
126,epub,/Alaksandar_Puskin/Niancy_2.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Няньцы,/Alaksandar_Puskin/Niancy_2.html
127,epub,/Alaksandar_Puskin/Recha.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Рэха,/Alaksandar_Puskin/Recha.html
128,epub,/Alaksandar_Puskin/Ja_znou_naviedau.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Я зноў наведаў,/Alaksandar_Puskin/Ja_znou_naviedau.html
129,epub,/Alaksandar_Puskin/Ja_pamiatnik_sabie_stvaryu_nierukatvorny.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,«Я памятнік сабе стварыў нерукатворны...»,/Alaksandar_Puskin/Ja_pamiatnik_sabie_stvaryu_nierukatvorny.html
130,epub,/Alaksandar_Puskin/Ja_pomnik_zbudavau_sabie_nierukatvorny.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,«Я помнік збудаваў сабе нерукатворны...»,/Alaksandar_Puskin/Ja_pomnik_zbudavau_sabie_nierukatvorny.html
