authorId,authorName,authorPath,linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref,hasMeta,Authors,CreationYear,Edition,FirstPublicationYear,LangOrig,Pravapis,PublicationYear,StyleGenre,Title,Translation,SectionAuthor,Title2,AuthorsTranslated,Lang,Source,Uploaded,Year,SectionsTheme,Original1,Original1desc,Original1sha1,FilenameSuffix,Original2,Original2desc,Original2sha1,MaxChapterLevel,Notice,PreparedBy,AuthorsLinked,Description,OriginalCreationYear
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0002,Раманы,epub,/Uladzimir_Karatkievic/Chrystos_pryziamliusia_u_Harodni.epub,,,Хрыстос прызямліўся ў Гародні,/Uladzimir_Karatkievic/Chrystos_pryziamliusia_u_Harodni.html,True,Уладзімір Караткевіч,07.04.1965 - 29.04.1966,,1972,,,,мастацкі/раман,Хрыстос прызямліўся ў Гародні,,Раманы,(Евангелле ад Іуды),,,,,,,,,,,,,,,,Алесь Баршчэўскі,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0003,Раманы,epub,/Uladzimir_Karatkievic/Corny_zamak_Alsanski.epub,,,Чорны замак Альшанскі,/Uladzimir_Karatkievic/Corny_zamak_Alsanski.html,True,Уладзімір Караткевіч,04.04.1979,,1980,,,,мастацкі/раман,Чорны замак Альшанскі,,Раманы,,,,,,,,,,,,,,,,,Віктар Іваноў,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0004,Аповесьці,epub,/Uladzimir_Karatkievic/Dzikaje_palavannie_karala_Stacha.epub,,,Дзікае паляванне караля Стаха,/Uladzimir_Karatkievic/Dzikaje_palavannie_karala_Stacha.html,True,Уладзімір Караткевіч,04.02.1958,,1964,,,,мастацкі/аповесць,Дзікае паляванне караля Стаха,,Аповесьці,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0005,Аповесьці,epub,/Uladzimir_Karatkievic/Zbroja.epub,,,Зброя,/Uladzimir_Karatkievic/Zbroja.html,True,Уладзімір Караткевіч,верасень 1964,,1981,,,,мастацкі/аповесць,Зброя,,Аповесьці,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0006,Аповесьці,epub,/Uladzimir_Karatkievic/Laddzia_rospacy.epub,,,Ладдзя роспачы,/Uladzimir_Karatkievic/Laddzia_rospacy.html,True,Уладзімір Караткевіч,02.08.1964,,1978,,,,мастацкі/аповесць,Ладдзя роспачы,,Аповесьці,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0007,Аповесьці,epub,/Uladzimir_Karatkievic/Liscie_kastanau.epub,,,Лісце каштанаў,/Uladzimir_Karatkievic/Liscie_kastanau.html,True,Уладзімір Караткевіч,24.10.1972,,1973,,,,мастацкі/аповесць,Лісце каштанаў,,Аповесьці,,,,http://uladzimir-karatkevich.com/bibl/bel/apovest/liste.html,2011-08-23T12:00:00Z,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0008,Аповесьці,epub,/Uladzimir_Karatkievic/Sivaja_lehienda.epub,,,Сівая легенда,/Uladzimir_Karatkievic/Sivaja_lehienda.html,True,Уладзімір Караткевіч,1960,,1961,,,,мастацкі/аповесць,Сівая легенда,,Аповесьці,,,,"Уладзімір Караткевіч. Выбраныя творы. Менск, Беларускі кнігазбор, 2005.",,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0009,Аповесьці,epub,/Uladzimir_Karatkievic/Cazienija.epub,,,Чазенія,/Uladzimir_Karatkievic/Cazienija.html,True,Уладзімір Караткевіч,11.11.1966,,1967,,,,мастацкі/аповесць,Чазенія,,Аповесьці,,,,"Уладзімір Караткевіч. Выбраныя творы. Менск, Беларускі кнігазбор, 2005.",,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0010,Навэлы,epub,/Uladzimir_Karatkievic/Knihanosy.epub,,,Кніганошы,/Uladzimir_Karatkievic/Knihanosy.html,True,Уладзімір Караткевіч,1962,,1962,,,,мастацкі/апавяданне,Кніганошы,,Навэлы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0011,Апавяданьні,epub,/Uladzimir_Karatkievic/Bielaje_polymia.epub,,,Белае полымя,/Uladzimir_Karatkievic/Bielaje_polymia.html,True,Уладзімір Караткевіч,25.06.1959,,1996,,,,мастацкі/апавяданне,Белае полымя,,Апавяданьні,,,,"Набор зроблены па выданні: Уладзімір Караткевіч. Творы: Проза. Драматургія. Публіцыстыка. – Мн.: Мастацкая літаратура, 1996. – С. 351 – 367",,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0012,Апавяданьні,epub,/Uladzimir_Karatkievic/Blakit_i_zolata_dnia.epub,,,Блакіт і золата дня,/Uladzimir_Karatkievic/Blakit_i_zolata_dnia.html,True,Уладзімір Караткевіч,1960,,1961,,,,мастацкі/апавяданне,Блакіт і золата дня,,Апавяданьні,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0013,Апавяданьні,epub,/Uladzimir_Karatkievic/Dreva_viecnasci.epub,,,Дрэва вечнасці,/Uladzimir_Karatkievic/Dreva_viecnasci.html,True,Уладзімір Караткевіч,12.02.1966,,1968,,,,мастацкі/апавяданне,Дрэва вечнасці,,Апавяданьні,Апавяданне аб падарожжы ў стагоддзі,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0014,Апавяданьні,epub,/Uladzimir_Karatkievic/Kraina_Cyhanija.epub,,,Краіна Цыганія,/Uladzimir_Karatkievic/Kraina_Cyhanija.html,True,Уладзімір Караткевіч,15.10.1969,,1974,,,,мастацкі/апавяданне,Краіна Цыганія,,Апавяданьні,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0015,Апавяданьні,epub,/Uladzimir_Karatkievic/Lasnaja_historyja.epub,,,Лясная гісторыя,/Uladzimir_Karatkievic/Lasnaja_historyja.html,True,Уладзімір Караткевіч,23.11.1958,,1996,,,,мастацкі/апавяданне,Лясная гісторыя,,Апавяданьні,,,,"3. Упершыню ў кнізе: Уладзімір Караткевіч. Творы: Проза. Драматургія. Публіцыстыка. – Мн.: Мастацкая літаратура, 1996.",2011-02-27T09:00:00.000+02:00,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0016,Апавяданьні,epub,/Uladzimir_Karatkievic/Latucy_Halandziec.epub,,,Лятучы Галандзец,/Uladzimir_Karatkievic/Latucy_Halandziec.html,True,Уладзімір Караткевіч,27.06.1958,,1961,,,,мастацкі/апавяданне,Лятучы Галандзец,,Апавяданьні,,,,http://uladzimir-karatkevich.com/bibl/bel/apav/ap22.html,2011-08-23T12:00:00Z,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0017,Апавяданьні,epub,/Uladzimir_Karatkievic/Palasuk.epub,,,Паляшук,/Uladzimir_Karatkievic/Palasuk.html,True,Уладзімір Караткевіч,1952?,,1987,,,,мастацкі/апавяданне,Паляшук,,Апавяданьні,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0018,Апавяданьні,epub,/Uladzimir_Karatkievic/Parom_na_burnaj_race.epub,,,Паром на бурнай рацэ,/Uladzimir_Karatkievic/Parom_na_burnaj_race.html,True,Уладзімір Караткевіч,1960,,1962,,,,мастацкі/раман,Паром на бурнай рацэ,,Апавяданьні,,,,"Уладзімір Караткевіч. Выбраныя творы. Менск, Беларускі кнігазбор, 2005.",,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0019,Апавяданьні,epub,/Uladzimir_Karatkievic/Siniaja-siniaja.epub,,,Сіняя-сіняя...,/Uladzimir_Karatkievic/Siniaja-siniaja.html,True,Уладзімір Караткевіч,14.02.1964,,1964,,,,мастацкі/апавяданне,Сіняя-сіняя...,,Апавяданьні,,,,"Уладзімір Караткевіч. Выбраныя творы. Менск, Беларускі кнігазбор, 2005.",,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0020,Апавяданьні,epub,/Uladzimir_Karatkievic/Skrypka_dryhvy_j_vierasovych_pustecau_v1.epub,,,Скрыпка дрыгвы й верасовых пустэчаў,/Uladzimir_Karatkievic/Skrypka_dryhvy_j_vierasovych_pustecau_v1.html,True,Уладзімір Караткевіч,19.09.1977,,1978,,,,мастацкі/казка,Скрыпка дрыгвы й верасовых пустэчаў,,Апавяданьні,,,,,,,,,,,v1,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0021,Апавяданьні,epub,/Uladzimir_Karatkievic/Jak_zviarhajucca_idaly.epub,,,Як звяргаюцца ідалы,/Uladzimir_Karatkievic/Jak_zviarhajucca_idaly.html,True,Уладзімір Караткевіч,1959,,1961,,,,мастацкі/апавяданне,Як звяргаюцца ідалы,,Апавяданьні,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0022,Казкі,epub,/Uladzimir_Karatkievic/Autuch-damounik.epub,,,Аўтух-дамоўнік,/Uladzimir_Karatkievic/Autuch-damounik.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Аўтух-дамоўнік,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0023,Казкі,epub,/Uladzimir_Karatkievic/Vierabjova_ciesca.epub,,,Вераб'ёва цешча,/Uladzimir_Karatkievic/Vierabjova_ciesca.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Вераб'ёва цешча,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0024,Казкі,epub,"/Uladzimir_Karatkievic/Vierabiej,_sava_i_ptusyny_sud.epub",,,"Верабей, сава і птушыны суд","/Uladzimir_Karatkievic/Vierabiej,_sava_i_ptusyny_sud.html",True,Уладзімір Караткевіч,21.12.1973,,1975,,,,мастацкі/казка,"Верабей, сава і птушыны суд",,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0025,Казкі,epub,/Uladzimir_Karatkievic/Vuzynaja_karaleva.epub,,,Вужыная каралева,/Uladzimir_Karatkievic/Vuzynaja_karaleva.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Вужыная каралева,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0026,Казкі,epub,/Uladzimir_Karatkievic/Viasna_uvosien.epub,,,Вясна ўвосень,/Uladzimir_Karatkievic/Viasna_uvosien.html,True,Уладзімір Караткевіч,31.07.1980,,1980,,,,мастацкі/казка,Вясна ўвосень,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0027,Казкі,epub,/Uladzimir_Karatkievic/Zabki_i_Carapacha.epub,,,Жабкі і Чарапаха,/Uladzimir_Karatkievic/Zabki_i_Carapacha.html,True,Уладзімір Караткевіч,01.08.1980,,1981,,,,мастацкі/казка,Жабкі і Чарапаха,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0028,Казкі,epub,/Uladzimir_Karatkievic/Kazka_pra_Piatra-razbojnika.epub,,,Казка пра Пятра-разбойніка,/Uladzimir_Karatkievic/Kazka_pra_Piatra-razbojnika.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Казка пра Пятра-разбойніка,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0029,Казкі,epub,/Uladzimir_Karatkievic/Kaciol_z_kamiencykami.epub,,,Кацёл з каменьчыкамі,/Uladzimir_Karatkievic/Kaciol_z_kamiencykami.html,True,Уладзімір Караткевіч,14.09.1977,,1978,,,,мастацкі/казка,Кацёл з каменьчыкамі,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0030,Казкі,epub,/Uladzimir_Karatkievic/Kucka.epub,,,Куцька,/Uladzimir_Karatkievic/Kucka.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Куцька,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0031,Казкі,epub,/Uladzimir_Karatkievic/Muzyk_i_dziva_adnavokaje.epub,,,Мужык і дзіва аднавокае,/Uladzimir_Karatkievic/Muzyk_i_dziva_adnavokaje.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Мужык і дзіва аднавокае,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0032,Казкі,epub,/Uladzimir_Karatkievic/Noc_kazka.epub,,,Ноч,/Uladzimir_Karatkievic/Noc_kazka.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Ноч,,Казкі,,,,,,,Дзіцячая літаратура,,,,kazka,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0033,Казкі,epub,"/Uladzimir_Karatkievic/Pan_tvanny,_slachcic_bahniany.epub",,,"Пан тванны, шляхціц багняны","/Uladzimir_Karatkievic/Pan_tvanny,_slachcic_bahniany.html",True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,"Пан тванны, шляхціц багняны",,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0034,Казкі,epub,/Uladzimir_Karatkievic/Rybin_car.epub,,,Рыбін цар,/Uladzimir_Karatkievic/Rybin_car.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Рыбін цар,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0035,Казкі,epub,/Uladzimir_Karatkievic/Staraja_kazka.epub,,,Старая казка,/Uladzimir_Karatkievic/Staraja_kazka.html,True,Уладзімір Караткевіч,1952?,,2000,,,,мастацкі/казка,Старая казка,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0036,Казкі,epub,/Uladzimir_Karatkievic/Cortau_skarb.epub,,,Чортаў скарб,/Uladzimir_Karatkievic/Cortau_skarb.html,True,Уладзімір Караткевіч,20.12.1973,,1974,,,,мастацкі/казка,Чортаў скарб,,Казкі,,,,,,,Дзіцячая літаратура,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0037,Вершы,epub,/Uladzimir_Karatkievic/Blakla-siniaje_nieba_i_cyrvan_halin.epub,,,"""Блякла-сіняе неба і чырвань галін...""",/Uladzimir_Karatkievic/Blakla-siniaje_nieba_i_cyrvan_halin.html,True,Уладзімір Караткевіч,1964-1968?,,1986,,A2008,1987,мастацкі/верш,"""Блякла-сіняе неба і чырвань галін...""",,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0038,Вершы,epub,/Uladzimir_Karatkievic/Byu_Josc_Budu.epub,,,"""Быў. Ёсць. Буду...""",/Uladzimir_Karatkievic/Byu_Josc_Budu.html,True,Уладзімір Караткевіч,09.12.1976,,1984,,A2008,1987,мастацкі/верш,"""Быў. Ёсць. Буду...""",,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0039,Вершы,epub,/Uladzimir_Karatkievic/Mozna_usio_puscic_kachannie_dymam.epub,,,"""Можна ўсё: пусціць каханне дымам...""",/Uladzimir_Karatkievic/Mozna_usio_puscic_kachannie_dymam.html,True,Уладзімір Караткевіч,1984?,,1986,,A2008,1987,мастацкі/верш,"""Можна ўсё: пусціць каханне дымам...""",,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0040,Вершы,epub,/Uladzimir_Karatkievic/Navat_sciuznym_zimovym_viecaram.epub,,,"""Нават сцюжным зімовым вечарам...""",/Uladzimir_Karatkievic/Navat_sciuznym_zimovym_viecaram.html,True,Уладзімір Караткевіч,16.07.1972,,1986,,A2008,1987,мастацкі/верш,"""Нават сцюжным зімовым вечарам...""",,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0041,Вершы,epub,"/Uladzimir_Karatkievic/O_lubou_maja,_Bielarus.epub",,,"""О любоў мая, Беларусь!..""","/Uladzimir_Karatkievic/O_lubou_maja,_Bielarus.html",True,Уладзімір Караткевіч,1968?,,1986,,A2008,1987,мастацкі/верш,"""О любоў мая, Беларусь!..""",,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0042,Вершы,epub,/Uladzimir_Karatkievic/Radok_biazzbrojny_i_biassprecny.epub,,,"""Радок бяззбройны і бясспрэчны...""",/Uladzimir_Karatkievic/Radok_biazzbrojny_i_biassprecny.html,True,Уладзімір Караткевіч,24.09.1979,,1986,,A2008,1987,мастацкі/верш,"""Радок бяззбройны і бясспрэчны...""",,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0043,Вершы,epub,/Uladzimir_Karatkievic/Abiacajuc_nam_novy_raskosny_dom.epub,,,«Абяцаюць нам новы раскошны дом...»,/Uladzimir_Karatkievic/Abiacajuc_nam_novy_raskosny_dom.html,True,Уладзімір Караткевіч,1979?,,1980,,A2008,1987,мастацкі/верш,«Абяцаюць нам новы раскошны дом...»,,Вершы,,,,,,,,,,,,,,,,,Hlot,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0044,Вершы,epub,/Uladzimir_Karatkievic/Bahdanovicu.epub,,,Багдановічу,/Uladzimir_Karatkievic/Bahdanovicu.html,True,Уладзімір Караткевіч,09.12.1966,,1969,,A2008,1987,мастацкі/верш,Багдановічу,,Вершы,,,,,,1966,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0045,Вершы,epub,"/Uladzimir_Karatkievic/Balada_pra_Viacka,_kniazia_ludziej_prostych.epub",,,"Балада пра Вячка, князя людзей простых","/Uladzimir_Karatkievic/Balada_pra_Viacka,_kniazia_ludziej_prostych.html",True,Уладзімір Караткевіч,1957?,,1987,,A2008,1987,"мастацкі/балада,мастацкі/верш","Балада пра Вячка, князя людзей простых",,Вершы,,,,,,1957,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0046,Вершы,epub,/Uladzimir_Karatkievic/Backauscyna.epub,,,Бацькаўшчына,/Uladzimir_Karatkievic/Backauscyna.html,True,Уладзімір Караткевіч,1954-1956?,,1957,,A2008,1987,мастацкі/верш,Бацькаўшчына,,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0047,Вершы,epub,/Uladzimir_Karatkievic/Bielaruskaja_Piesnia.epub,,,Беларуская Песьня,/Uladzimir_Karatkievic/Bielaruskaja_Piesnia.html,True,Уладзімір Караткевіч,16.04.1968,,1969,,,,мастацкі/верш,Беларуская Песьня,,Вершы,,,,,,,,,,,,,,,,,Ксеня-Адэліна,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0048,Вершы,epub,/Uladzimir_Karatkievic/Vasilu_Bykavu.epub,,,Васілю Быкаву,/Uladzimir_Karatkievic/Vasilu_Bykavu.html,True,Уладзімір Караткевіч,19.06.1984,,1987,,A2008,1987,мастацкі/верш,Васілю Быкаву,,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0049,Вершы,epub,/Uladzimir_Karatkievic/Liscie.epub,,,Лісце,/Uladzimir_Karatkievic/Liscie.html,True,Уладзімір Караткевіч,1954-1957?,,1957,,A2008,1987,мастацкі/верш,Лісце,,Вершы,,,,,,1957,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0050,Вершы,epub,/Uladzimir_Karatkievic/Na_Bielarusi_boh_zyvie.epub,,,«На Беларусі бог жыве»,/Uladzimir_Karatkievic/Na_Bielarusi_boh_zyvie.html,True,Уладзімір Караткевіч,05.07.1980,,1982,,A2008,1987,мастацкі/верш,«На Беларусі бог жыве»,,Вершы,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0180,Аўдыё,epub,/Uladzimir_Karatkievic/Budzies_svoj_siarod_cuzych.epub,,,...Будзеш свой сярод чужых,/Uladzimir_Karatkievic/Budzies_svoj_siarod_cuzych.html,True,Уладзімір Караткевіч,1963,"Караткевіч У. Збор твораў: У 8 т. Т. 8. Кн. 2. З жыццяпісу, нарысы, эсэ, публіцыстыка, постаці, крытычныя творы, інтэрв'ю, летапіс жыцця і творчасці. - Мн.: Маст. літ., 1991. - с. 365-374",1963,,A1957,,публіцыстычны/артыкул,...Будзеш свой сярод чужых,,,,,,скан,,,Айчынныя аўтары,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0181,Аўдыё,epub,/Uladzimir_Karatkievic/Ab_isnavanni_podlasci_j_navietau.epub,,,"""Аб існаванні подласці й наветаў...""",/Uladzimir_Karatkievic/Ab_isnavanni_podlasci_j_navietau.html,True,Уладзімір Караткевіч,26.11.1981,,1987,,A2008,1987,мастацкі/верш,"""Аб існаванні подласці й наветаў...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0182,Аўдыё,epub,"/Uladzimir_Karatkievic/Ahon_z_vysyn_-_i_dom_tvoj,_jak_sviaca.epub",,,"""Агонь з вышынь — і дом твой, як свяча...""","/Uladzimir_Karatkievic/Ahon_z_vysyn_-_i_dom_tvoj,_jak_sviaca.html",True,Уладзімір Караткевіч,снежань 1980,,1987,,A2008,1987,мастацкі/верш,"""Агонь з вышынь — і дом твой, як свяча...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0183,Аўдыё,epub,/Uladzimir_Karatkievic/Backi_z_mahil_ciaplom_dychnuli.epub,,,"""Бацькі з магіл цяплом дыхнулі...""",/Uladzimir_Karatkievic/Backi_z_mahil_ciaplom_dychnuli.html,True,Уладзімір Караткевіч,1960-1966?,,1966,,A2008,1987,мастацкі/верш,"""Бацькі з магіл цяплом дыхнулі...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0184,Аўдыё,epub,/Uladzimir_Karatkievic/Boh_pajsou_Zyccio_idzie_pad_krucu.epub,,,"""Бог пайшоў. Жыццё ідзе пад кручу...""",/Uladzimir_Karatkievic/Boh_pajsou_Zyccio_idzie_pad_krucu.html,True,Уладзімір Караткевіч,1982,,1987,,A2008,1987,мастацкі/верш,"""Бог пайшоў. Жыццё ідзе пад кручу...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0185,Аўдыё,epub,/Uladzimir_Karatkievic/Vahiencyk_u_jablynnym_sadzie.epub,,,"""Вагеньчык у яблынным садзе...""",/Uladzimir_Karatkievic/Vahiencyk_u_jablynnym_sadzie.html,True,Уладзімір Караткевіч,15.06.1954,,1987,,A2008,1987,мастацкі/верш,"""Вагеньчык у яблынным садзе...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0186,Аўдыё,epub,/Uladzimir_Karatkievic/Viosly_maje_razryvajuc_noc.epub,,,"""Вёслы мае разрываюць ноч...""",/Uladzimir_Karatkievic/Viosly_maje_razryvajuc_noc.html,True,Уладзімір Караткевіч,30.11.1970,,1986,,A2008,1987,мастацкі/верш,"""Вёслы мае разрываюць ноч...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0187,Аўдыё,epub,/Uladzimir_Karatkievic/Viecier_uzo_i_listotaj_nie_kruzyc.epub,,,"""Вецер ужо і лістотай не кружыць...""",/Uladzimir_Karatkievic/Viecier_uzo_i_listotaj_nie_kruzyc.html,True,Уладзімір Караткевіч,30.11.1970,,1986,,A2008,1987,мастацкі/верш,"""Вецер ужо і лістотай не кружыць...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0188,Аўдыё,epub,/Uladzimir_Karatkievic/Vosien_niasie_pavucinnie.epub,,,"""Восень нясе павуцінне...""",/Uladzimir_Karatkievic/Vosien_niasie_pavucinnie.html,True,Уладзімір Караткевіч,1955?; 07.10.1955,,1987,,A2008,1987,мастацкі/верш,"""Восень нясе павуцінне...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0189,Аўдыё,epub,/Uladzimir_Karatkievic/Viarnuusysia_z_dalokaha_badziannia.epub,,,"""Вярнуўшыся з далёкага бадзяння...""",/Uladzimir_Karatkievic/Viarnuusysia_z_dalokaha_badziannia.html,True,Уладзімір Караткевіч,1957?,,1987,,A2008,1987,мастацкі/верш,"""Вярнуўшыся з далёкага бадзяння...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0190,Аўдыё,epub,/Uladzimir_Karatkievic/Husi-lebiedzi_u_luhach_zialonych.epub,,,"""Гусі-лебедзі ў лугах зялёных...""",/Uladzimir_Karatkievic/Husi-lebiedzi_u_luhach_zialonych.html,True,Уладзімір Караткевіч,1958-1960?,,1960,,A2008,1987,мастацкі/верш,"""Гусі-лебедзі ў лугах зялёных...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0191,Аўдыё,epub,/Uladzimir_Karatkievic/Daniesli_dobryja_ludzi.epub,,,"""Данеслі добрыя людзі...""",/Uladzimir_Karatkievic/Daniesli_dobryja_ludzi.html,True,Уладзімір Караткевіч,03.08.1980,,1982,,A2008,1987,мастацкі/верш,"""Данеслі добрыя людзі...""",,,,,,,,,,,,,,,,,,,,,,
175,Уладзімір Караткевіч,Uladzimir_Karatkievic,175_0192,Аўдыё,epub,/Uladzimir_Karatkievic/Darohi_usioj_ziamli_majoj.epub,,,"""Дарогі ўсёй зямлі маёй...""",/Uladzimir_Karatkievic/Darohi_usioj_ziamli_majoj.html,True,Уладзімір Караткевіч,25.11.1981,,1987,,A2008,1987,мастацкі/верш,"""Дарогі ўсёй зямлі маёй...""",,,,,,,,,,,,,,,,,,,,,,
